EmployeeID,OrderID,CustomerID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ProductID,UnitPrice,Quantity,Discount
3,10684,OTTIK,9/26/1997,10/24/1997,9/30/1997,1,$145.63 ,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,60,$34.00 ,30,0
4,10685,GOURL,9/29/1997,10/13/1997,10/3/1997,2,$33.75 ,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,41,$9.65 ,4,0
4,10685,GOURL,9/29/1997,10/13/1997,10/3/1997,2,$33.75 ,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,47,$9.50 ,15,0
4,10685,GOURL,9/29/1997,10/13/1997,10/3/1997,2,$33.75 ,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,10,$31.00 ,20,0
2,10686,PICCO,9/30/1997,10/28/1997,10/8/1997,1,$96.50 ,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,17,$39.00 ,30,0.200000003
2,10686,PICCO,9/30/1997,10/28/1997,10/8/1997,1,$96.50 ,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,26,$31.23 ,15,0
9,10687,HUNGO,9/30/1997,10/28/1997,10/30/1997,2,$296.43 ,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,9,$97.00 ,50,0.25
9,10687,HUNGO,9/30/1997,10/28/1997,10/30/1997,2,$296.43 ,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,29,$123.79 ,10,0
9,10687,HUNGO,9/30/1997,10/28/1997,10/30/1997,2,$296.43 ,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,36,$19.00 ,6,0.25
4,10688,VAFFE,10/1/1997,10/15/1997,10/7/1997,2,$299.09 ,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,28,$45.60 ,60,0.100000001
4,10688,VAFFE,10/1/1997,10/15/1997,10/7/1997,2,$299.09 ,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,10,$31.00 ,18,0.100000001
4,10688,VAFFE,10/1/1997,10/15/1997,10/7/1997,2,$299.09 ,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,34,$14.00 ,14,0
1,10689,BERGS,10/1/1997,10/29/1997,10/7/1997,2,$13.42 ,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,1,$18.00 ,35,0.25
1,10690,HANAR,10/2/1997,10/30/1997,10/3/1997,1,$15.80 ,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,56,$38.00 ,20,0.25
1,10690,HANAR,10/2/1997,10/30/1997,10/3/1997,1,$15.80 ,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,77,$13.00 ,30,0.25
2,10691,QUICK,10/3/1997,11/14/1997,10/22/1997,2,$810.05 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1,$18.00 ,30,0
2,10691,QUICK,10/3/1997,11/14/1997,10/22/1997,2,$810.05 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,29,$123.79 ,40,0
2,10691,QUICK,10/3/1997,11/14/1997,10/22/1997,2,$810.05 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,43,$46.00 ,40,0
2,10691,QUICK,10/3/1997,11/14/1997,10/22/1997,2,$810.05 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,44,$19.45 ,24,0
2,10691,QUICK,10/3/1997,11/14/1997,10/22/1997,2,$810.05 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,62,$49.30 ,48,0
4,10692,ALFKI,10/3/1997,10/31/1997,10/13/1997,2,$61.02 ,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,63,$43.90 ,20,0
3,10693,WHITC,10/6/1997,10/20/1997,10/10/1997,3,$139.34 ,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,73,$15.00 ,15,0.150000006
3,10693,WHITC,10/6/1997,10/20/1997,10/10/1997,3,$139.34 ,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,69,$36.00 ,30,0.150000006
3,10693,WHITC,10/6/1997,10/20/1997,10/10/1997,3,$139.34 ,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,9,$97.00 ,6,0
3,10693,WHITC,10/6/1997,10/20/1997,10/10/1997,3,$139.34 ,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,54,$7.45 ,60,0.150000006
8,10694,QUICK,10/6/1997,11/3/1997,10/9/1997,3,$398.36 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,7,$30.00 ,90,0
8,10694,QUICK,10/6/1997,11/3/1997,10/9/1997,3,$398.36 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,59,$55.00 ,25,0
8,10694,QUICK,10/6/1997,11/3/1997,10/9/1997,3,$398.36 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,70,$15.00 ,50,0
7,10695,WILMK,10/7/1997,11/18/1997,10/14/1997,1,$16.72 ,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,24,$4.50 ,20,0
7,10695,WILMK,10/7/1997,11/18/1997,10/14/1997,1,$16.72 ,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,12,$38.00 ,4,0
7,10695,WILMK,10/7/1997,11/18/1997,10/14/1997,1,$16.72 ,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,8,$40.00 ,10,0
8,10696,WHITC,10/8/1997,11/19/1997,10/14/1997,3,$102.55 ,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,17,$39.00 ,20,0
8,10696,WHITC,10/8/1997,11/19/1997,10/14/1997,3,$102.55 ,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,46,$12.00 ,18,0
3,10697,LINOD,10/8/1997,11/5/1997,10/14/1997,1,$45.52 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,19,$9.20 ,7,0.25
3,10697,LINOD,10/8/1997,11/5/1997,10/14/1997,1,$45.52 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,35,$18.00 ,9,0.25
3,10697,LINOD,10/8/1997,11/5/1997,10/14/1997,1,$45.52 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,58,$13.25 ,30,0.25
3,10697,LINOD,10/8/1997,11/5/1997,10/14/1997,1,$45.52 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,70,$15.00 ,30,0.25
4,10698,ERNSH,10/9/1997,11/6/1997,10/17/1997,1,$272.47 ,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,70,$15.00 ,8,0.050000001
4,10698,ERNSH,10/9/1997,11/6/1997,10/17/1997,1,$272.47 ,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,65,$21.05 ,65,0.050000001
4,10698,ERNSH,10/9/1997,11/6/1997,10/17/1997,1,$272.47 ,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,11,$21.00 ,15,0
4,10698,ERNSH,10/9/1997,11/6/1997,10/17/1997,1,$272.47 ,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,17,$39.00 ,8,0.050000001
4,10698,ERNSH,10/9/1997,11/6/1997,10/17/1997,1,$272.47 ,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,29,$123.79 ,12,0.050000001
3,10699,MORGK,10/9/1997,11/6/1997,10/13/1997,3,$0.58 ,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,47,$9.50 ,12,0
3,10700,SAVEA,10/10/1997,11/7/1997,10/16/1997,1,$65.10 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,71,$21.50 ,60,0.200000003
3,10700,SAVEA,10/10/1997,11/7/1997,10/16/1997,1,$65.10 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,68,$12.50 ,40,0.200000003
3,10700,SAVEA,10/10/1997,11/7/1997,10/16/1997,1,$65.10 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,$18.00 ,5,0.200000003
3,10700,SAVEA,10/10/1997,11/7/1997,10/16/1997,1,$65.10 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,34,$14.00 ,12,0.200000003
6,10701,HUNGO,10/13/1997,10/27/1997,10/15/1997,3,$220.31 ,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,59,$55.00 ,42,0.150000006
6,10701,HUNGO,10/13/1997,10/27/1997,10/15/1997,3,$220.31 ,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,71,$21.50 ,20,0.150000006
6,10701,HUNGO,10/13/1997,10/27/1997,10/15/1997,3,$220.31 ,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,76,$18.00 ,35,0.150000006
4,10702,ALFKI,10/13/1997,11/24/1997,10/21/1997,1,$23.94 ,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,76,$18.00 ,15,0
4,10702,ALFKI,10/13/1997,11/24/1997,10/21/1997,1,$23.94 ,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,3,$10.00 ,6,0
6,10703,FOLKO,10/14/1997,11/11/1997,10/20/1997,2,$152.30 ,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,73,$15.00 ,35,0
6,10703,FOLKO,10/14/1997,11/11/1997,10/20/1997,2,$152.30 ,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,2,$19.00 ,5,0
6,10703,FOLKO,10/14/1997,11/11/1997,10/20/1997,2,$152.30 ,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,59,$55.00 ,35,0
6,10704,QUEEN,10/14/1997,11/11/1997,11/7/1997,1,$4.78 ,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,24,$4.50 ,35,0
6,10704,QUEEN,10/14/1997,11/11/1997,11/7/1997,1,$4.78 ,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,4,$22.00 ,6,0
6,10704,QUEEN,10/14/1997,11/11/1997,11/7/1997,1,$4.78 ,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,48,$12.75 ,24,0
9,10705,HILAA,10/15/1997,11/12/1997,11/18/1997,2,$3.52 ,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,32,$32.00 ,4,0
9,10705,HILAA,10/15/1997,11/12/1997,11/18/1997,2,$3.52 ,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,31,$12.50 ,20,0
8,10706,OLDWO,10/16/1997,11/13/1997,10/21/1997,3,$135.63 ,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,43,$46.00 ,24,0
8,10706,OLDWO,10/16/1997,11/13/1997,10/21/1997,3,$135.63 ,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,59,$55.00 ,8,0
8,10706,OLDWO,10/16/1997,11/13/1997,10/21/1997,3,$135.63 ,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,16,$17.45 ,20,0
4,10707,AROUT,10/16/1997,10/30/1997,10/23/1997,3,$21.74 ,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,70,$15.00 ,28,0.150000006
4,10707,AROUT,10/16/1997,10/30/1997,10/23/1997,3,$21.74 ,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,55,$24.00 ,21,0
4,10707,AROUT,10/16/1997,10/30/1997,10/23/1997,3,$21.74 ,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,57,$19.50 ,40,0
6,10708,THEBI,10/17/1997,11/28/1997,11/5/1997,2,$2.96 ,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,5,$21.35 ,4,0
6,10708,THEBI,10/17/1997,11/28/1997,11/5/1997,2,$2.96 ,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,36,$19.00 ,5,0
1,10709,GOURL,10/17/1997,11/14/1997,11/20/1997,3,$210.80 ,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,8,$40.00 ,40,0
1,10709,GOURL,10/17/1997,11/14/1997,11/20/1997,3,$210.80 ,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,51,$53.00 ,28,0
1,10709,GOURL,10/17/1997,11/14/1997,11/20/1997,3,$210.80 ,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,60,$34.00 ,10,0
1,10710,FRANS,10/20/1997,11/17/1997,10/23/1997,1,$4.98 ,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,47,$9.50 ,5,0
1,10710,FRANS,10/20/1997,11/17/1997,10/23/1997,1,$4.98 ,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,19,$9.20 ,5,0
5,10711,SAVEA,10/21/1997,12/2/1997,10/29/1997,2,$52.41 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,19,$9.20 ,12,0
5,10711,SAVEA,10/21/1997,12/2/1997,10/29/1997,2,$52.41 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,41,$9.65 ,42,0
5,10711,SAVEA,10/21/1997,12/2/1997,10/29/1997,2,$52.41 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,53,$32.80 ,120,0
3,10712,HUNGO,10/21/1997,11/18/1997,10/31/1997,1,$89.93 ,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,53,$32.80 ,3,0.050000001
3,10712,HUNGO,10/21/1997,11/18/1997,10/31/1997,1,$89.93 ,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,56,$38.00 ,30,0
1,10713,SAVEA,10/22/1997,11/19/1997,10/24/1997,1,$167.05 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,46,$12.00 ,24,0
1,10713,SAVEA,10/22/1997,11/19/1997,10/24/1997,1,$167.05 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,45,$9.50 ,110,0
1,10713,SAVEA,10/22/1997,11/19/1997,10/24/1997,1,$167.05 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,10,$31.00 ,18,0
1,10713,SAVEA,10/22/1997,11/19/1997,10/24/1997,1,$167.05 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,26,$31.23 ,30,0
5,10714,SAVEA,10/22/1997,11/19/1997,10/27/1997,3,$24.49 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,58,$13.25 ,12,0.25
5,10714,SAVEA,10/22/1997,11/19/1997,10/27/1997,3,$24.49 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2,$19.00 ,30,0.25
5,10714,SAVEA,10/22/1997,11/19/1997,10/27/1997,3,$24.49 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,17,$39.00 ,27,0.25
5,10714,SAVEA,10/22/1997,11/19/1997,10/27/1997,3,$24.49 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,47,$9.50 ,50,0.25
5,10714,SAVEA,10/22/1997,11/19/1997,10/27/1997,3,$24.49 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,56,$38.00 ,18,0.25
3,10715,BONAP,10/23/1997,11/6/1997,10/29/1997,1,$63.20 ,Bon app',"12, rue des Bouchers",Marseille,,13008,France,71,$21.50 ,30,0
3,10715,BONAP,10/23/1997,11/6/1997,10/29/1997,1,$63.20 ,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10,$31.00 ,21,0
4,10716,RANCH,10/24/1997,11/21/1997,10/27/1997,2,$22.57 ,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,21,$10.00 ,5,0
4,10716,RANCH,10/24/1997,11/21/1997,10/27/1997,2,$22.57 ,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,51,$53.00 ,7,0
4,10716,RANCH,10/24/1997,11/21/1997,10/27/1997,2,$22.57 ,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,61,$28.50 ,10,0
1,10717,FRANK,10/24/1997,11/21/1997,10/29/1997,2,$59.25 ,Frankenversand,Berliner Platz 43,München,,80805,Germany,54,$7.45 ,15,0
1,10717,FRANK,10/24/1997,11/21/1997,10/29/1997,2,$59.25 ,Frankenversand,Berliner Platz 43,München,,80805,Germany,69,$36.00 ,25,0.050000001
1,10717,FRANK,10/24/1997,11/21/1997,10/29/1997,2,$59.25 ,Frankenversand,Berliner Platz 43,München,,80805,Germany,21,$10.00 ,32,0.050000001
1,10718,KOENE,10/27/1997,11/24/1997,10/29/1997,3,$170.88 ,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,62,$49.30 ,20,0
1,10718,KOENE,10/27/1997,11/24/1997,10/29/1997,3,$170.88 ,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,36,$19.00 ,40,0
1,10718,KOENE,10/27/1997,11/24/1997,10/29/1997,3,$170.88 ,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,16,$17.45 ,20,0
1,10718,KOENE,10/27/1997,11/24/1997,10/29/1997,3,$170.88 ,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,12,$38.00 ,36,0
8,10719,LETSS,10/27/1997,11/24/1997,11/5/1997,2,$51.44 ,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,18,$62.50 ,12,0.25
8,10719,LETSS,10/27/1997,11/24/1997,11/5/1997,2,$51.44 ,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,30,$25.89 ,3,0.25
8,10719,LETSS,10/27/1997,11/24/1997,11/5/1997,2,$51.44 ,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,54,$7.45 ,40,0.25
8,10720,QUEDE,10/28/1997,11/11/1997,11/5/1997,2,$9.53 ,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,35,$18.00 ,21,0
8,10720,QUEDE,10/28/1997,11/11/1997,11/5/1997,2,$9.53 ,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,71,$21.50 ,8,0
5,10721,QUICK,10/29/1997,11/26/1997,10/31/1997,3,$48.92 ,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,44,$19.45 ,50,0.050000001
8,10722,SAVEA,10/29/1997,12/10/1997,11/4/1997,1,$74.58 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2,$19.00 ,3,0
8,10722,SAVEA,10/29/1997,12/10/1997,11/4/1997,1,$74.58 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,31,$12.50 ,50,0
8,10722,SAVEA,10/29/1997,12/10/1997,11/4/1997,1,$74.58 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,68,$12.50 ,45,0
8,10722,SAVEA,10/29/1997,12/10/1997,11/4/1997,1,$74.58 ,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,75,$7.75 ,42,0
3,10723,WHITC,10/30/1997,11/27/1997,11/25/1997,1,$21.72 ,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,26,$31.23 ,15,0
8,10724,MEREP,10/30/1997,12/11/1997,11/5/1997,2,$57.75 ,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,10,$31.00 ,16,0
8,10724,MEREP,10/30/1997,12/11/1997,11/5/1997,2,$57.75 ,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,61,$28.50 ,5,0
4,10725,FAMIA,10/31/1997,11/28/1997,11/5/1997,3,$10.83 ,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,55,$24.00 ,6,0
4,10725,FAMIA,10/31/1997,11/28/1997,11/5/1997,3,$10.83 ,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,52,$7.00 ,4,0
4,10725,FAMIA,10/31/1997,11/28/1997,11/5/1997,3,$10.83 ,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,41,$9.65 ,12,0
4,10726,EASTC,11/3/1997,11/17/1997,12/5/1997,1,$16.56 ,Eastern Connection,35 King George,London,,WX3 6FW,UK,4,$22.00 ,25,0
4,10726,EASTC,11/3/1997,11/17/1997,12/5/1997,1,$16.56 ,Eastern Connection,35 King George,London,,WX3 6FW,UK,11,$21.00 ,5,0
2,10727,REGGC,11/3/1997,12/1/1997,12/5/1997,1,$89.90 ,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,17,$39.00 ,20,0.050000001
2,10727,REGGC,11/3/1997,12/1/1997,12/5/1997,1,$89.90 ,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,56,$38.00 ,10,0.050000001
2,10727,REGGC,11/3/1997,12/1/1997,12/5/1997,1,$89.90 ,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,59,$55.00 ,10,0.050000001
4,10728,QUEEN,11/4/1997,12/2/1997,11/11/1997,2,$58.33 ,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,30,$25.89 ,15,0
4,10728,QUEEN,11/4/1997,12/2/1997,11/11/1997,2,$58.33 ,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,40,$18.40 ,6,0
4,10728,QUEEN,11/4/1997,12/2/1997,11/11/1997,2,$58.33 ,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,55,$24.00 ,12,0
4,10728,QUEEN,11/4/1997,12/2/1997,11/11/1997,2,$58.33 ,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,60,$34.00 ,15,0
8,10729,LINOD,11/4/1997,12/16/1997,11/14/1997,3,$141.06 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,21,$10.00 ,30,0
8,10729,LINOD,11/4/1997,12/16/1997,11/14/1997,3,$141.06 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,1,$18.00 ,50,0
8,10729,LINOD,11/4/1997,12/16/1997,11/14/1997,3,$141.06 ,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,50,$16.25 ,40,0
5,10730,BONAP,11/5/1997,12/3/1997,11/14/1997,1,$20.12 ,Bon app',"12, rue des Bouchers",Marseille,,13008,France,65,$21.05 ,10,0.050000001
5,10730,BONAP,11/5/1997,12/3/1997,11/14/1997,1,$20.12 ,Bon app',"12, rue des Bouchers",Marseille,,13008,France,16,$17.45 ,15,0.050000001
5,10730,BONAP,11/5/1997,12/3/1997,11/14/1997,1,$20.12 ,Bon app',"12, rue des Bouchers",Marseille,,13008,France,31,$12.50 ,3,0.050000001
7,10731,CHOPS,11/6/1997,12/4/1997,11/14/1997,1,$96.65 ,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,51,$53.00 ,30,0.050000001
7,10731,CHOPS,11/6/1997,12/4/1997,11/14/1997,1,$96.65 ,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,21,$10.00 ,40,0.050000001
3,10732,BONAP,11/6/1997,12/4/1997,11/7/1997,1,$16.97 ,Bon app',"12, rue des Bouchers",Marseille,,13008,France,76,$18.00 ,20,0
1,10733,BERGS,11/7/1997,12/5/1997,11/10/1997,3,$110.11 ,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,14,$23.25 ,16,0
1,10733,BERGS,11/7/1997,12/5/1997,11/10/1997,3,$110.11 ,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,28,$45.60 ,20,0
1,10733,BERGS,11/7/1997,12/5/1997,11/10/1997,3,$110.11 ,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,52,$7.00 ,25,0
2,10734,GOURL,11/7/1997,12/5/1997,11/12/1997,3,$1.63 ,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,30,$25.89 ,15,0
2,10734,GOURL,11/7/1997,12/5/1997,11/12/1997,3,$1.63 ,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,76,$18.00 ,20,0
2,10734,GOURL,11/7/1997,12/5/1997,11/12/1997,3,$1.63 ,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,6,$25.00 ,30,0
6,10735,LETSS,11/10/1997,12/8/1997,11/21/1997,2,$45.97 ,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,61,$28.50 ,20,0.100000001
6,10735,LETSS,11/10/1997,12/8/1997,11/21/1997,2,$45.97 ,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,77,$13.00 ,2,0.100000001
9,10736,HUNGO,11/11/1997,12/9/1997,11/21/1997,2,$44.10 ,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,65,$21.05 ,40,0
9,10736,HUNGO,11/11/1997,12/9/1997,11/21/1997,2,$44.10 ,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,75,$7.75 ,20,0
2,10737,VINET,11/11/1997,12/9/1997,11/18/1997,2,$7.79 ,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,41,$9.65 ,12,0
2,10737,VINET,11/11/1997,12/9/1997,11/18/1997,2,$7.79 ,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,13,$6.00 ,4,0
2,10738,SPECD,11/12/1997,12/10/1997,11/18/1997,1,$2.91 ,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,16,$17.45 ,3,0
3,10739,VINET,11/12/1997,12/10/1997,11/17/1997,3,$11.08 ,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,52,$7.00 ,18,0
3,10739,VINET,11/12/1997,12/10/1997,11/17/1997,3,$11.08 ,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,36,$19.00 ,6,0
4,10740,WHITC,11/13/1997,12/11/1997,11/25/1997,2,$81.88 ,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,28,$45.60 ,5,0.200000003
4,10740,WHITC,11/13/1997,12/11/1997,11/25/1997,2,$81.88 ,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,35,$18.00 ,35,0.200000003
